Open,High,Low,Close,Adj Close,Volume
40.532501220703125,,,41.31499862670898,,169709600.0
,42.29999923706055,,42.275001525878906,40.19171142578125,214277600.0
43.807498931884766,44.4375,43.45000076293945,,,266157600.0
43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.043235778808594,136272800.0
,46.0625,,45.95750045776367,43.69272994995117,224805200.0
46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.00885391235352,169805600.0
46.247501373291016,46.55500030517578,,46.51250076293945,44.22038650512695,113611200.0
46.63750076293945,46.84999847412109,46.30500030517578,46.84000015258789,44.53175735473633,92844800.0
46.935001373291016,47.59249877929688,,47.5099983215332,45.16873550415039,111957200.0
47.372501373291016,47.51499938964844,,47.147499084472656,44.99694442749024,104848800.0
,47.38249969482422,46.96500015258789,47.03749847412109,44.89195251464844,83115200.0
,46.76750183105469,46.275001525878906,46.61000061035156,,94780800.0
46.51750183105469,,46.5,47.04499816894531,44.899112701416016,
47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.61518478393555,69176000.0
46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.452938079833984,
47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.767879486083984,73603200.0
47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.6557502746582,60962800.0
46.587501525878906,47.125,46.43999862670898,,44.94206237792969,80233600.0
47.192501068115234,47.209999084472656,46.5525016784668,47.03749847412109,,92936000.0
47.057498931884766,47.41249847412109,46.91249847412109,47.14500045776367,44.99455261230469,69844000.0
46.900001525878906,47.1875,46.71749877929688,,44.83230209350586,90056400.0
,,,46.875,44.73686981201172,74762000.0
46.80500030517578,,46.53499984741211,46.71749877929688,44.586551666259766,109931200.0
46.997501373291016,,46.9375,47.560001373291016,45.3906135559082,
47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.76999282836914,105064800.0
,48.48500061035156,48.09000015258789,48.32749938964844,46.12311553955078,86264000.0
48.407501220703125,,47.97999954223633,48.494998931884766,46.28297424316406,83734400.0
48.53499984741211,48.54999923706055,,48.3650016784668,,85388800.0
,48.0,47.442501068115234,47.92499923706055,45.73898315429688,106627200.0
47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.6268310546875,73234000.0
47.84749984741211,,47.78749847412109,,45.87735366821289,67644400.0
48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,,86553600.0
47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.52423477172852,674619378.2987123
,47.540000915527344,47.06499862670898,47.209999084472656,,246876800.0
46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,45.03274154663086,73939600.0
46.28499984741211,46.58250045776367,45.86249923706055,,44.30501174926758,134314000.0
46.587501525878906,46.79999923706055,46.432498931884766,46.625,44.498268127441406,82514800.0
46.8125,47.087501525878906,46.23500061035156,46.3650016784668,,102847600.0
46.52999877929688,46.53749847412109,,46.22999954223633,44.12128448486328,108801600.0
45.84999847412109,46.22999954223633,45.182498931884766,45.54249954223633,43.465145111083984,
,46.63249969482422,45.6349983215332,46.10749816894531,44.00436401367188,98276800.0
46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,43.93995666503906,101141200.0
46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.25967025756836,69460800.0
46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,44.1666259765625,90950800.0
45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,44.66051864624024,70925200.0
46.9474983215332,46.98749923706055,45.8849983215332,,43.882694244384766,55819200.0
46.31499862670898,46.602500915527344,46.06999969482422,,44.235816955566406,66416800.0
46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,44.8490104675293,69940800.0
47.375,47.66999816894531,47.32500076293945,47.64500045776367,45.47174453735352,79026400.0
47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,45.416873931884766,63756400.0
,47.44499969482422,46.90250015258789,46.970001220703125,44.82753753662109,75326000.0
47.38249969482422,47.852500915527344,,47.75749969482422,,72164400.0
47.77000045776367,47.959999084472656,47.72499847412109,47.83250045776367,45.650691986083984,50055600.0
47.880001068115234,48.16249847412109,47.60499954223633,47.727500915527344,45.55048751831055,60172400.0
47.4375,47.96749877929688,47.29999923706055,47.86249923706055,45.679325103759766,
564.3843517605768,47.95000076293945,47.48249816894531,47.59999847412109,45.42879867553711,65573600.0
47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,45.78190612792969,81147200.0
47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,45.67693710327149,82704800.0
47.66999816894531,,47.38999938964844,47.90250015258789,45.717506408691406,63957600.0
48.11249923706055,48.415000915527344,48.01250076293945,48.25,46.04914855957031,74791600.0
48.26499938964844,,48.10749816894531,48.70500183105469,46.4834098815918,66839600.0
48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.33784866333008,76304000.0
48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.56718444824219,96096000.0
,48.04999923706055,47.26750183105469,47.477500915527344,45.3118896484375,84118000.0
47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.40255355834961,157492000.0
,50.43999862670898,49.32749938964844,,48.07722091674805,271742800.0
50.14500045776367,52.095001220703125,,51.84749984741211,49.48255920410156,249616000.0
51.75749969482422,52.185001373291016,,51.997501373291016,49.6257209777832,133789600.0
52.0,52.3125,51.76750183105469,52.26750183105469,49.88339614868164,101701600.0
52.33000183105469,52.375,51.68999862670898,,49.41574478149414,102349600.0
51.51250076293945,51.95249938964844,51.130001068115234,51.8125,,90102000.0
52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,49.83806991577149,
51.84000015258789,52.275001525878906,51.66749954223633,,49.68960952758789,
,52.73749923706055,51.92499923706055,52.21749877929688,50.01045227050781,103563600.0
52.540000915527344,52.63999938964844,,,50.22116088867188,82992000.0
,52.685001373291016,52.08250045776367,52.560001373291016,50.33848571777344,115230400.0
52.9375,53.45249938964844,52.86750030517578,53.33000183105469,51.07593536376953,114001600.0
53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,,
54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,51.588321685791016,
54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,51.48775863647461,104639200.0
53.525001525878906,54.09000015258789,53.459999084472656,,51.49015426635742,76072400.0
53.66249847412109,54.26250076293945,,53.872501373291016,51.59550857543945,75532800.0
54.150001525878906,54.22499847412109,,54.040000915527344,51.75592803955078,
54.28749847412109,54.685001373291016,54.08250045776367,54.48500061035156,52.18210983276367,82100400.0
54.75249862670898,,54.72999954223633,54.92499923706055,52.60351943969727,91107200.0
55.03749847412109,,54.852500915527344,55.744998931884766,53.38886260986328,109019200.0
55.8125,,55.59999847412109,56.25749969482422,53.87969970703125,195175200.0
56.62749862670898,57.21749877929688,56.5,56.907501220703125,54.502227783203125,173360400.0
57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,54.67702102661133,109560400.0
57.247501373291016,57.41749954223633,56.275001525878906,56.71749877929688,54.32025909423828,133332000.0
56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,,137160000.0
55.462501525878906,56.34249877929688,55.1775016784668,,52.98661804199219,
55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,52.2755012512207,158066000.0
54.50249862670898,56.07500076293945,,,53.59717559814453,142996000.0
56.23500061035156,56.25,54.959999084472656,55.26750183105469,52.93153762817383,
55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,54.21011734008789,166825600.0
56.4375,56.709999084472656,55.630001068115234,55.959999084472656,53.59477615356445,127997200.0
55.53749847412109,55.73749923706055,54.317501068115234,54.470001220703125,52.16773986816406,
54.4474983215332,55.462501525878906,54.27999877929688,54.560001373291016,,
54.625,54.90499877929688,53.82500076293945,54.59249877929688,52.28507614135742,674619378.2987123
55.060001373291016,55.56999969482422,54.78749847412109,55.00749969482422,,106435200.0
55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,52.11507034301758,384986800.0
54.20500183105469,55.31499862670898,,55.1974983215332,52.86449432373047,110773600.0
54.9375,55.70500183105469,54.92499923706055,55.54750061035156,53.1997184753418,98217600.0
55.25,55.9375,54.93999862670898,55.10499954223633,52.77592086791992,95938800.0
55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,53.86054611206055,120724800.0
56.1974983215332,56.459999084472656,,56.435001373291016,54.04970550537109,91717600.0
56.98749923706055,57.35499954223633,56.587501525878906,56.81499862670898,54.41363525390625,94403200.0
56.8125,57.5,56.657501220703125,57.31999969482422,54.89728546142578,99152800.0
57.51250076293945,58.36750030517578,57.44499969482422,,55.5653190612793,114619200.0
57.69499969482422,58.087501525878906,,56.997501373291016,54.58842468261719,128168000.0
56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,53.70252227783203,134322000.0
55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,53.57801055908203,
55.90999984741211,,55.5625,,54.32025909423828,107564000.0
56.3650016784668,,54.01250076293945,54.09000015258789,51.80381774902344,167962400.0
53.630001068115234,,53.08000183105469,53.61249923706055,51.34648895263672,212497600.0
55.10499954223633,55.720001220703125,54.209999084472656,,53.18055725097656,161351600.0
55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,52.04323959350586,123164000.0
54.73249816894531,55.747501373291016,54.18999862670898,55.53749847412109,53.19013595581055,116736000.0
55.57500076293945,,54.834999084472656,55.29750061035156,52.96027755737305,91541600.0
54.46500015258789,54.935001373291016,53.25,54.005001068115234,51.72240447998047,130325200.0
54.51499938964844,55.31499862670898,,54.82749938964844,52.51014709472656,
54.9474983215332,55.84000015258789,54.73500061035156,,52.83098983764648,115168400.0
53.95750045776367,,53.67499923706055,55.682498931884766,,
55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,51.49973678588867,163702000.0
54.4275016784668,55.345001220703125,54.1875,54.95000076293945,52.62745666503906,
,55.04750061035156,53.16749954223633,,,189033600.0
54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.81735229492188,183742000.0
52.78749847412109,53.79499816894531,52.317501068115234,53.32500076293945,51.07115173339844,146640000.0
54.220001220703125,55.11249923706055,54.15499877929688,54.71500015258789,52.40239334106445,153435600.0
54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,53.20688629150391,233292800.0
52.38750076293945,,51.35749816894531,51.869998931884766,49.67764663696289,365314800.0
51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.26737976074219,264654800.0
,51.18000030517578,50.42250061035156,50.942501068115234,48.78935241699219,
51.49250030517578,52.51499938964844,51.032501220703125,,50.26904678344727,133697600.0
52.494998931884766,52.52999877929688,51.6875,,50.09364318847656,101450400.0
51.38750076293945,51.50249862670898,50.5625,51.11750030517578,49.12776565551758,
49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.65299224853516,204542000.0
47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,46.1868782043457,187531600.0
48.47499847412109,48.619998931884766,46.48249816894531,46.70000076293945,44.88222122192383,243204000.0
47.09749984741211,47.99250030517578,46.72499847412109,47.852500915527344,45.98986053466797,
47.625,48.74250030517578,47.3650016784668,,46.49923706054688,147713200.0
47.5,,46.247501373291016,46.46500015258789,44.65636444091797,167701200.0
44.59249877929688,45.36750030517578,43.87749862670898,44.244998931884766,42.52276992797852,
44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.474727630615234,124496800.0
43.73500061035156,,43.025001525878906,43.0724983215332,41.39592361450195,
43.560001373291016,43.73749923706055,42.56499862670898,43.65499877929688,,179994000.0
42.87749862670898,43.692501068115234,42.720001220703125,43.560001373291016,41.86444091796875,165549600.0
44.182498931884766,,43.73249816894531,,43.4742431640625,184250000.0
45.665000915527344,,44.42499923706055,44.88750076293945,,167080000.0
,45.08250045776367,44.25749969482422,44.64500045776367,42.90721130371094,158126000.0
46.1150016784668,,45.3025016784668,46.20500183105469,44.40648651123047,163210000.0
45.23749923706055,,,44.17250061035156,42.45310592651367,165377200.0
42.93999862670898,43.69499969482422,42.60499954223633,43.68000030517578,41.97977066040039,172393600.0
,43.622501373291016,42.07500076293945,42.122501373291016,40.4828987121582,169126400.0
,42.522499084472656,40.83250045776367,42.400001525878906,40.74959945678711,248104000.0
,42.9474983215332,41.75,42.157501220703125,40.51653289794922,189126800.0
42.59999847412109,42.97999954223633,42.255001068115234,42.275001525878906,,142510800.0
42.622501373291016,43.14250183105469,42.38750076293945,,41.07396697998047,127594400.0
42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.75968933105469,
41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.3896713256836,177151600.0
,41.88249969482422,41.09749984741211,41.51750183105469,39.90144729614258,135366000.0
41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.6568603515625,196189200.0
40.09999847412109,40.52750015258789,38.82500076293945,39.20750045776367,37.68135833740234,259092000.0
39.21500015258789,,37.407501220703125,37.682498931884766,36.21571350097656,382978400.0
37.03749847412109,37.88750076293945,36.647499084472656,36.70750045776367,,148676800.0
37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,37.76305770874024,234330000.0
38.959999084472656,,37.51750183105469,39.03749847412109,,212468400.0
,,38.63750076293945,39.057498931884766,37.537208557128906,169165600.0
39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,37.90000534057617,140014000.0
38.72249984741211,39.712501525878906,,,37.94326019287109,148158800.0
35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.16383361816406,365248800.0
36.13249969482422,37.13750076293945,35.95000076293945,37.06499862670898,,234428400.0
37.17499923706055,37.20750045776367,36.47499847412109,36.98249816894531,,219111200.0
37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.220516204833984,164101200.0
37.8224983215332,38.63249969482422,37.407501220703125,,36.83560943603516,180396400.0
38.125,38.49250030517578,37.71500015258789,38.45000076293945,36.95335006713867,
38.220001220703125,38.42499923706055,37.87749862670898,38.0724983215332,36.59054183959961,108092800.0
37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.04031753540039,129756800.0
37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.7779541015625,114843600.0
38.27000045776367,38.970001220703125,,38.73500061035156,37.22724533081055,122278800.0
38.54999923706055,39.415000915527344,38.31499862670898,38.96500015258789,37.44830322265625,119284800.0
39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.67896270751953,135004000.0
39.102500915527344,39.182498931884766,38.15499877929688,38.32500076293945,36.83321762084961,121576000.0
38.53749847412109,38.78499984741211,37.92499923706055,38.47999954223633,,92522400.0
38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.68904876708984,101766000.0
38.869998931884766,39.532501220703125,38.58000183105469,39.43999862670898,37.90481185913086,134142000.0
38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.55402374267578,
39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.16477966308594,
40.8125,,40.057498931884766,41.3125,39.70442199707031,244439200.0
41.52750015258789,42.25,41.13999938964844,,39.9903450012207,162958400.0
41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,40.00956344604492,
41.852500915527344,42.915000915527344,41.81999969482422,42.8125,,125982000.0
43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.85002136230469,144406400.0
43.66249847412109,43.89250183105469,43.212501525878906,43.560001373291016,41.86444091796875,112958400.0
43.09999847412109,43.48500061035156,42.584999084472656,42.73500061035156,41.071556091308594,126966800.0
42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.11982345581055,95280000.0
42.76250076293945,42.8025016784668,,42.35749816894531,40.88333511352539,83973600.0
42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.23563766479492,89134000.0
42.84749984741211,43.119998931884766,42.47999954223633,,41.06432342529297,89960800.0
42.4275016784668,42.81499862670898,,42.70000076293945,41.21392822265625,87342800.0
42.8125,42.92499923706055,42.4375,42.60499954223633,41.12223052978516,98507200.0
42.4275016784668,42.86000061035156,42.372501373291016,,,75891200.0
,43.33000183105469,42.747501373291016,43.00749969482422,41.510719299316406,104457600.0
42.95000076293945,43.09249877929688,42.57500076293945,42.76499938964844,41.27665710449219,
42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.7375373840332,75652800.0
43.540000915527344,43.96749877929688,43.48749923706055,,42.04158020019531,87493600.0
,43.82500076293945,43.29249954223633,43.58250045776367,42.06570816040039,68280800.0
,43.75,43.182498931884766,43.71749877929688,42.19601440429688,111341600.0
43.58000183105469,43.727500915527344,43.22999954223633,43.28749847412109,41.78097534179688,112861600.0
43.56999969482422,43.78749847412109,43.22249984741211,43.74250030517578,,103544800.0
43.92250061035156,44.4375,43.49250030517578,,42.43248748779297,109744800.0
43.98500061035156,44.0,,43.88249969482422,42.35526657104492,
,43.872501373291016,,43.630001068115234,42.11155319213867,83241600.0
43.46749877929688,43.61000061035156,43.005001068115234,43.125,,99185600.0
42.58000183105469,43.26750183105469,,43.227500915527344,41.72306060791016,95997600.0
43.872501373291016,44.77999877929688,43.837501525878906,,43.16844940185547,128044000.0
45.0,45.66749954223633,44.84249877929688,45.227500915527344,43.65345764160156,
45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.84650039672852,124130000.0
45.97499847412109,46.025001525878906,45.63999938964844,,44.33392333984375,94318000.0
46.212501525878906,46.83250045776367,45.935001373291016,46.52999877929688,,156171600.0
46.45000076293945,47.09749984741211,46.4474983215332,,45.36909103393555,104879200.0
47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,,126585600.0
,47.372501373291016,46.182498931884766,47.040000915527344,45.40288925170898,124140800.0
47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,,204136800.0
48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.1002311706543,169630800.0
47.87749862670898,47.994998931884766,46.650001525878906,47.185001373291016,45.5428352355957,175381200.0
,48.220001220703125,46.14500045776367,46.6974983215332,,199202000.0
,47.43999862670898,46.63750076293945,47.11750030517578,45.477684020996094,119393600.0
47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.53800964355469,83121600.0
47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.83479690551758,94256000.0
47.90999984741211,47.91999816894531,,47.810001373291016,46.14608001708984,
47.772499084472656,48.6150016784668,,48.505001068115234,46.81689453125,91062800.0
48.3125,49.125,48.28749847412109,48.837501525878906,47.137821197509766,
,,48.28499984741211,48.92250061035156,47.2198600769043,76457200.0
49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.53596115112305,74106400.0
49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.28398895263672,
50.08000183105469,50.712501525878906,,49.875,48.13920593261719,143072800.0
,50.185001373291016,49.54499816894531,50.15499877929688,48.40946578979492,86781200.0
50.212501525878906,50.25,49.61000061035156,49.73749923706055,48.00649642944336,83603200.0
49.79999923706055,50.03499984741211,49.0525016784668,,47.9871940612793,111042800.0
49.64500045776367,49.962501525878906,49.50249862670898,49.807498931884766,48.07405471801758,70146400.0
49.8650016784668,50.34249877929688,49.63999938964844,49.8125,48.07888412475586,102785600.0
,50.845001220703125,49.65250015258789,50.782501220703125,49.01512908935547,115627200.0
50.77999877929688,51.03749847412109,50.630001068115234,50.96500015258789,49.19128036499024,96783200.0
50.70750045776367,51.23500061035156,,,49.35294723510742,77758000.0
51.10749816894531,51.9375,50.97499847412109,51.869998931884766,50.06478118896485,93292000.0
51.84000015258789,,51.76250076293945,51.790000915527344,49.98756408691406,70162400.0
51.70750045776367,51.93999862670898,51.27999877929688,51.31999969482422,,74172800.0
51.22499847412109,51.25,50.52999877929688,51.07500076293945,49.29744720458984,74596400.0
51.09999847412109,51.49250030517578,50.96500015258789,,49.372257232666016,88818800.0
50.76499938964844,50.84999847412109,49.77750015258789,,48.42152404785156,
52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.79833221435547,259309200.0
52.459999084472656,53.16249847412109,52.032501220703125,,50.467750549316406,127985200.0
52.72249984741211,52.959999084472656,52.557498931884766,52.9375,,83569600.0
51.0724983215332,52.209999084472656,50.875,52.119998931884766,,129772400.0
51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,,
50.47499847412109,51.334999084472656,50.4375,50.72499847412109,48.95963287353516,105358000.0
50.09999847412109,50.41999816894531,49.165000915527344,50.18000030517578,48.43360137939453,139634400.0
49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.76261901855469,164834800.0
46.9275016784668,,45.712501525878906,46.43000030517578,44.98667907714844,229722400.0
46.602500915527344,47.42499923706055,46.352500915527344,,,
,47.9375,46.505001068115234,47.72999954223633,46.24627685546875,106178800.0
47.477500915527344,,47.209999084472656,47.52000045776367,,132125600.0
46.73249816894531,47.72499847412109,46.68999862670898,,45.78120040893555,131516400.0
45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,,154449200.0
46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.19984817504883,
46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.274539947509766,118994400.0
44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.51877975463867,146118800.0
45.04999923706055,45.53499984741211,44.65499877929688,44.74250030517578,43.35164642333984,94858800.0
44.72999954223633,,44.477500915527344,44.557498931884766,43.172393798828125,111792800.0
